Date,WeekDayName,WeekDayNameShort,WeekdayIndex,WeekNumber,MonthName,MonthNameShort,MonthIndex,Module,AcademicYear,AcademicYearShort,AcademicYearStart,AcademicYearEnd,FullModuleName,ModuleIndex
02/02/2024,Friday,Fri,5,19,February,Feb,6,Module 3,2023-24,23/24,2023,2024,2023-24 Module 3,3
03/02/2024,Saturday,Sat,6,19,February,Feb,6,Module 3,2023-24,23/24,2023,2024,2023-24 Module 3,3
04/02/2024,Sunday,Sun,7,19,February,Feb,6,Module 3,2023-24,23/24,2023,2024,2023-24 Module 3,3
05/02/2024,Monday,Mon,1,20,February,Feb,6,Module 3,2023-24,23/24,2023,2024,2023-24 Module 3,3
06/02/2024,Tuesday,Tue,2,20,February,Feb,6,Module 3,2023-24,23/24,2023,2024,2023-24 Module 3,3
07/02/2024,Wednesday,Wed,3,20,February,Feb,6,Module 3,2023-24,23/24,2023,2024,2023-24 Module 3,3
08/02/2024,Thursday,Thu,4,20,February,Feb,6,Module 3,2023-24,23/24,2023,2024,2023-24 Module 3,3
09/02/2024,Friday,Fri,5,20,February,Feb,6,Module 3,2023-24,23/24,2023,2024,2023-24 Module 3,3
10/02/2024,Saturday,Sat,6,20,February,Feb,6,Module 3,2023-24,23/24,2023,2024,2023-24 Module 3,3
11/02/2024,Sunday,Sun,7,20,February,Feb,6,Module 3,2023-24,23/24,2023,2024,2023-24 Module 3,3
12/02/2024,Monday,Mon,1,0,February,Feb,6,Module 3,2023-24,0,2023,0,2023-24 Module 3,3
13/02/2024,Tuesday,Tue,2,0,February,Feb,6,Module 3,2023-24,0,2023,0,2023-24 Module 3,3
14/02/2024,Wednesday,Wed,3,0,February,Feb,6,Module 3,2023-24,0,2023,0,2023-24 Module 3,3
15/02/2024,Thursday,Thu,4,0,February,Feb,6,Module 3,2023-24,0,2023,0,2023-24 Module 3,3
16/02/2024,Friday,Fri,5,0,February,Feb,6,Module 3,2023-24,0,2023,0,2023-24 Module 3,3
17/02/2024,Saturday,Sat,6,0,February,Feb,6,Module 3,2023-24,0,2023,0,2023-24 Module 3,3
18/02/2024,Sunday,Sun,7,0,February,Feb,6,Module 3,2023-24,0,2023,0,2023-24 Module 3,3
19/02/2024,Monday,Mon,1,21,February,Feb,6,Module 4,2023-24,23/24,2023,2024,2023-24 Module 4,4
20/02/2024,Tuesday,Tue,2,21,February,Feb,6,Module 4,2023-24,23/24,2023,2024,2023-24 Module 4,4
21/02/2024,Wednesday,Wed,3,21,February,Feb,6,Module 4,2023-24,23/24,2023,2024,2023-24 Module 4,4
22/02/2024,Thursday,Thu,4,21,February,Feb,6,Module 4,2023-24,23/24,2023,2024,2023-24 Module 4,4
23/02/2024,Friday,Fri,5,21,February,Feb,6,Module 4,2023-24,23/24,2023,2024,2023-24 Module 4,4
24/02/2024,Saturday,Sat,6,21,February,Feb,6,Module 4,2023-24,23/24,2023,2024,2023-24 Module 4,4
25/02/2024,Sunday,Sun,7,21,February,Feb,6,Module 4,2023-24,23/24,2023,2024,2023-24 Module 4,4
26/02/2024,Monday,Mon,1,22,February,Feb,6,Module 4,2023-24,23/24,2023,2024,2023-24 Module 4,4
27/02/2024,Tuesday,Tue,2,22,February,Feb,6,Module 4,2023-24,23/24,2023,2024,2023-24 Module 4,4
28/02/2024,Wednesday,Wed,3,22,February,Feb,6,Module 4,2023-24,23/24,2023,2024,2023-24 Module 4,4
29/02/2024,Thursday,Thu,4,22,February,Feb,6,Module 4,2023-24,23/24,2023,2024,2023-24 Module 4,4
01/03/2024,Friday,Fri,5,22,March,Mar,7,Module 4,2023-24,23/24,2023,2024,2023-24 Module 4,4
02/03/2024,Saturday,Sat,6,22,March,Mar,7,Module 4,2023-24,23/24,2023,2024,2023-24 Module 4,4
03/03/2024,Sunday,Sun,7,22,March,Mar,7,Module 4,2023-24,23/24,2023,2024,2023-24 Module 4,4
04/03/2024,Monday,Mon,1,23,March,Mar,7,Module 4,2023-24,23/24,2023,2024,2023-24 Module 4,4
05/03/2024,Tuesday,Tue,2,23,March,Mar,7,Module 4,2023-24,23/24,2023,2024,2023-24 Module 4,4
06/03/2024,Wednesday,Wed,3,23,March,Mar,7,Module 4,2023-24,23/24,2023,2024,2023-24 Module 4,4
07/03/2024,Thursday,Thu,4,23,March,Mar,7,Module 4,2023-24,23/24,2023,2024,2023-24 Module 4,4
08/03/2024,Friday,Fri,5,23,March,Mar,7,Module 4,2023-24,23/24,2023,2024,2023-24 Module 4,4
09/03/2024,Saturday,Sat,6,23,March,Mar,7,Module 4,2023-24,23/24,2023,2024,2023-24 Module 4,4
10/03/2024,Sunday,Sun,7,23,March,Mar,7,Module 4,2023-24,23/24,2023,2024,2023-24 Module 4,4
11/03/2024,Monday,Mon,1,24,March,Mar,7,Module 4,2023-24,23/24,2023,2024,2023-24 Module 4,4
12/03/2024,Tuesday,Tue,2,24,March,Mar,7,Module 4,2023-24,23/24,2023,2024,2023-24 Module 4,4
13/03/2024,Wednesday,Wed,3,24,March,Mar,7,Module 4,2023-24,23/24,2023,2024,2023-24 Module 4,4
14/03/2024,Thursday,Thu,4,24,March,Mar,7,Module 4,2023-24,23/24,2023,2024,2023-24 Module 4,4
15/03/2024,Friday,Fri,5,24,March,Mar,7,Module 4,2023-24,23/24,2023,2024,2023-24 Module 4,4
16/03/2024,Saturday,Sat,6,24,March,Mar,7,Module 4,2023-24,23/24,2023,2024,2023-24 Module 4,4
17/03/2024,Sunday,Sun,7,24,March,Mar,7,Module 4,2023-24,23/24,2023,2024,2023-24 Module 4,4
18/03/2024,Monday,Mon,1,25,March,Mar,7,Module 4,2023-24,23/24,2023,2024,2023-24 Module 4,4
19/03/2024,Tuesday,Tue,2,25,March,Mar,7,Module 4,2023-24,23/24,2023,2024,2023-24 Module 4,4
20/03/2024,Wednesday,Wed,3,25,March,Mar,7,Module 4,2023-24,23/24,2023,2024,2023-24 Module 4,4
21/03/2024,Thursday,Thu,4,25,March,Mar,7,Module 4,2023-24,23/24,2023,2024,2023-24 Module 4,4
22/03/2024,Friday,Fri,5,25,March,Mar,7,Module 4,2023-24,23/24,2023,2024,2023-24 Module 4,4
23/03/2024,Saturday,Sat,6,25,March,Mar,7,Module 4,2023-24,23/24,2023,2024,2023-24 Module 4,4
24/03/2024,Sunday,Sun,7,25,March,Mar,7,Module 4,2023-24,23/24,2023,2024,2023-24 Module 4,4
25/03/2024,Monday,Mon,1,26,March,Mar,7,Module 4,2023-24,23/24,2023,2024,2023-24 Module 4,4
26/03/2024,Tuesday,Tue,2,26,March,Mar,7,Module 4,2023-24,23/24,2023,2024,2023-24 Module 4,4
27/03/2024,Wednesday,Wed,3,26,March,Mar,7,Module 4,2023-24,23/24,2023,2024,2023-24 Module 4,4
28/03/2024,Thursday,Thu,4,26,March,Mar,7,Module 4,2023-24,23/24,2023,2024,2023-24 Module 4,4
29/03/2024,Friday,Fri,5,26,March,Mar,7,Module 4,2023-24,23/24,2023,2024,2023-24 Module 4,4
30/03/2024,Saturday,Sat,6,26,March,Mar,7,Module 4,2023-24,23/24,2023,2024,2023-24 Module 4,4
31/03/2024,Sunday,Sun,7,26,March,Mar,7,Module 4,2023-24,23/24,2023,2024,2023-24 Module 4,4
01/04/2024,Monday,Mon,1,0,April,Apr,8,Module 4,2023-24,0,2023,0,2023-24 Module 4,4
02/04/2024,Tuesday,Tue,2,0,April,Apr,8,Module 4,2023-24,0,2023,0,2023-24 Module 4,4
03/04/2024,Wednesday,Wed,3,0,April,Apr,8,Module 4,2023-24,0,2023,0,2023-24 Module 4,4
04/04/2024,Thursday,Thu,4,0,April,Apr,8,Module 4,2023-24,0,2023,0,2023-24 Module 4,4
05/04/2024,Friday,Fri,5,0,April,Apr,8,Module 4,2023-24,0,2023,0,2023-24 Module 4,4
06/04/2024,Saturday,Sat,6,0,April,Apr,8,Module 4,2023-24,0,2023,0,2023-24 Module 4,4
07/04/2024,Sunday,Sun,7,0,April,Apr,8,Module 4,2023-24,0,2023,0,2023-24 Module 4,4
08/04/2024,Monday,Mon,1,0,April,Apr,8,Module 4,2023-24,0,2023,0,2023-24 Module 4,4
09/04/2024,Tuesday,Tue,2,0,April,Apr,8,Module 4,2023-24,0,2023,0,2023-24 Module 4,4
10/04/2024,Wednesday,Wed,3,0,April,Apr,8,Module 4,2023-24,0,2023,0,2023-24 Module 4,4
11/04/2024,Thursday,Thu,4,0,April,Apr,8,Module 4,2023-24,0,2023,0,2023-24 Module 4,4
12/04/2024,Friday,Fri,5,0,April,Apr,8,Module 4,2023-24,0,2023,0,2023-24 Module 4,4
13/04/2024,Saturday,Sat,6,0,April,Apr,8,Module 4,2023-24,0,2023,0,2023-24 Module 4,4
14/04/2024,Sunday,Sun,7,0,April,Apr,8,Module 4,2023-24,0,2023,0,2023-24 Module 4,4
15/04/2024,Monday,Mon,1,27,April,Apr,8,Module 5,2023-24,23/24,2023,2024,2023-24 Module 5,5
16/04/2024,Tuesday,Tue,2,27,April,Apr,8,Module 5,2023-24,23/24,2023,2024,2023-24 Module 5,5
17/04/2024,Wednesday,Wed,3,27,April,Apr,8,Module 5,2023-24,23/24,2023,2024,2023-24 Module 5,5
18/04/2024,Thursday,Thu,4,27,April,Apr,8,Module 5,2023-24,23/24,2023,2024,2023-24 Module 5,5
19/04/2024,Friday,Fri,5,27,April,Apr,8,Module 5,2023-24,23/24,2023,2024,2023-24 Module 5,5
20/04/2024,Saturday,Sat,6,27,April,Apr,8,Module 5,2023-24,23/24,2023,2024,2023-24 Module 5,5
21/04/2024,Sunday,Sun,7,27,April,Apr,8,Module 5,2023-24,23/24,2023,2024,2023-24 Module 5,5
22/04/2024,Monday,Mon,1,28,April,Apr,8,Module 5,2023-24,23/24,2023,2024,2023-24 Module 5,5
23/04/2024,Tuesday,Tue,2,28,April,Apr,8,Module 5,2023-24,23/24,2023,2024,2023-24 Module 5,5
24/04/2024,Wednesday,Wed,3,28,April,Apr,8,Module 5,2023-24,23/24,2023,2024,2023-24 Module 5,5
25/04/2024,Thursday,Thu,4,28,April,Apr,8,Module 5,2023-24,23/24,2023,2024,2023-24 Module 5,5
26/04/2024,Friday,Fri,5,28,April,Apr,8,Module 5,2023-24,23/24,2023,2024,2023-24 Module 5,5
27/04/2024,Saturday,Sat,6,28,April,Apr,8,Module 5,2023-24,23/24,2023,2024,2023-24 Module 5,5
28/04/2024,Sunday,Sun,7,28,April,Apr,8,Module 5,2023-24,23/24,2023,2024,2023-24 Module 5,5
29/04/2024,Monday,Mon,1,29,April,Apr,8,Module 5,2023-24,23/24,2023,2024,2023-24 Module 5,5
30/04/2024,Tuesday,Tue,2,29,April,Apr,8,Module 5,2023-24,23/24,2023,2024,2023-24 Module 5,5
01/05/2024,Wednesday,Wed,3,29,May,May,9,Module 5,2023-24,23/24,2023,2024,2023-24 Module 5,5
02/05/2024,Thursday,Thu,4,29,May,May,9,Module 5,2023-24,23/24,2023,2024,2023-24 Module 5,5
03/05/2024,Friday,Fri,5,29,May,May,9,Module 5,2023-24,23/24,2023,2024,2023-24 Module 5,5
04/05/2024,Saturday,Sat,6,29,May,May,9,Module 5,2023-24,23/24,2023,2024,2023-24 Module 5,5
05/05/2024,Sunday,Sun,7,29,May,May,9,Module 5,2023-24,23/24,2023,2024,2023-24 Module 5,5
06/05/2024,Monday,Mon,1,30,May,May,9,Module 5,2023-24,23/24,2023,2024,2023-24 Module 5,5
07/05/2024,Tuesday,Tue,2,30,May,May,9,Module 5,2023-24,23/24,2023,2024,2023-24 Module 5,5
08/05/2024,Wednesday,Wed,3,30,May,May,9,Module 5,2023-24,23/24,2023,2024,2023-24 Module 5,5
09/05/2024,Thursday,Thu,4,30,May,May,9,Module 5,2023-24,23/24,2023,2024,2023-24 Module 5,5
10/05/2024,Friday,Fri,5,30,May,May,9,Module 5,2023-24,23/24,2023,2024,2023-24 Module 5,5
11/05/2024,Saturday,Sat,6,30,May,May,9,Module 5,2023-24,23/24,2023,2024,2023-24 Module 5,5
12/05/2024,Sunday,Sun,7,30,May,May,9,Module 5,2023-24,23/24,2023,2024,2023-24 Module 5,5
13/05/2024,Monday,Mon,1,31,May,May,9,Module 5,2023-24,23/24,2023,2024,2023-24 Module 5,5
14/05/2024,Tuesday,Tue,2,31,May,May,9,Module 5,2023-24,23/24,2023,2024,2023-24 Module 5,5
15/05/2024,Wednesday,Wed,3,31,May,May,9,Module 5,2023-24,23/24,2023,2024,2023-24 Module 5,5
16/05/2024,Thursday,Thu,4,31,May,May,9,Module 5,2023-24,23/24,2023,2024,2023-24 Module 5,5
17/05/2024,Friday,Fri,5,31,May,May,9,Module 5,2023-24,23/24,2023,2024,2023-24 Module 5,5
18/05/2024,Saturday,Sat,6,31,May,May,9,Module 5,2023-24,23/24,2023,2024,2023-24 Module 5,5
19/05/2024,Sunday,Sun,7,31,May,May,9,Module 5,2023-24,23/24,2023,2024,2023-24 Module 5,5
20/05/2024,Monday,Mon,1,32,May,May,9,Module 5,2023-24,23/24,2023,2024,2023-24 Module 5,5
21/05/2024,Tuesday,Tue,2,32,May,May,9,Module 5,2023-24,23/24,2023,2024,2023-24 Module 5,5
22/05/2024,Wednesday,Wed,3,32,May,May,9,Module 5,2023-24,23/24,2023,2024,2023-24 Module 5,5
23/05/2024,Thursday,Thu,4,32,May,May,9,Module 5,2023-24,23/24,2023,2024,2023-24 Module 5,5
24/05/2024,Friday,Fri,5,32,May,May,9,Module 5,2023-24,23/24,2023,2024,2023-24 Module 5,5
25/05/2024,Saturday,Sat,6,32,May,May,9,Module 5,2023-24,23/24,2023,2024,2023-24 Module 5,5
26/05/2024,Sunday,Sun,7,32,May,May,9,Module 5,2023-24,23/24,2023,2024,2023-24 Module 5,5
27/05/2024,Monday,Mon,1,0,May,May,9,Module 5,2023-24,0,2023,0,2023-24 Module 5,5
28/05/2024,Tuesday,Tue,2,0,May,May,9,Module 5,2023-24,0,2023,0,2023-24 Module 5,5
29/05/2024,Wednesday,Wed,3,0,May,May,9,Module 5,2023-24,0,2023,0,2023-24 Module 5,5
30/05/2024,Thursday,Thu,4,0,May,May,9,Module 5,2023-24,0,2023,0,2023-24 Module 5,5
31/05/2024,Friday,Fri,5,0,May,May,9,Module 5,2023-24,0,2023,0,2023-24 Module 5,5
01/06/2024,Saturday,Sat,6,0,June,Jun,10,Module 5,2023-24,0,2023,0,2023-24 Module 5,5
02/06/2024,Sunday,Sun,7,0,June,Jun,10,Module 5,2023-24,0,2023,0,2023-24 Module 5,5
03/06/2024,Monday,Mon,1,33,June,Jun,10,Module 6,2023-24,23/24,2023,2024,2023-24 Module 6,6
04/06/2024,Tuesday,Tue,2,33,June,Jun,10,Module 6,2023-24,23/24,2023,2024,2023-24 Module 6,6
05/06/2024,Wednesday,Wed,3,33,June,Jun,10,Module 6,2023-24,23/24,2023,2024,2023-24 Module 6,6
06/06/2024,Thursday,Thu,4,33,June,Jun,10,Module 6,2023-24,23/24,2023,2024,2023-24 Module 6,6
07/06/2024,Friday,Fri,5,33,June,Jun,10,Module 6,2023-24,23/24,2023,2024,2023-24 Module 6,6
08/06/2024,Saturday,Sat,6,33,June,Jun,10,Module 6,2023-24,23/24,2023,2024,2023-24 Module 6,6
09/06/2024,Sunday,Sun,7,33,June,Jun,10,Module 6,2023-24,23/24,2023,2024,2023-24 Module 6,6
10/06/2024,Monday,Mon,1,34,June,Jun,10,Module 6,2023-24,23/24,2023,2024,2023-24 Module 6,6
11/06/2024,Tuesday,Tue,2,34,June,Jun,10,Module 6,2023-24,23/24,2023,2024,2023-24 Module 6,6
12/06/2024,Wednesday,Wed,3,34,June,Jun,10,Module 6,2023-24,23/24,2023,2024,2023-24 Module 6,6
13/06/2024,Thursday,Thu,4,34,June,Jun,10,Module 6,2023-24,23/24,2023,2024,2023-24 Module 6,6
14/06/2024,Friday,Fri,5,34,June,Jun,10,Module 6,2023-24,23/24,2023,2024,2023-24 Module 6,6
15/06/2024,Saturday,Sat,6,34,June,Jun,10,Module 6,2023-24,23/24,2023,2024,2023-24 Module 6,6
16/06/2024,Sunday,Sun,7,34,June,Jun,10,Module 6,2023-24,23/24,2023,2024,2023-24 Module 6,6
17/06/2024,Monday,Mon,1,35,June,Jun,10,Module 6,2023-24,23/24,2023,2024,2023-24 Module 6,6
18/06/2024,Tuesday,Tue,2,35,June,Jun,10,Module 6,2023-24,23/24,2023,2024,2023-24 Module 6,6
19/06/2024,Wednesday,Wed,3,35,June,Jun,10,Module 6,2023-24,23/24,2023,2024,2023-24 Module 6,6
20/06/2024,Thursday,Thu,4,35,June,Jun,10,Module 6,2023-24,23/24,2023,2024,2023-24 Module 6,6
21/06/2024,Friday,Fri,5,35,June,Jun,10,Module 6,2023-24,23/24,2023,2024,2023-24 Module 6,6
22/06/2024,Saturday,Sat,6,35,June,Jun,10,Module 6,2023-24,23/24,2023,2024,2023-24 Module 6,6
23/06/2024,Sunday,Sun,7,35,June,Jun,10,Module 6,2023-24,23/24,2023,2024,2023-24 Module 6,6
24/06/2024,Monday,Mon,1,36,June,Jun,10,Module 6,2023-24,23/24,2023,2024,2023-24 Module 6,6
25/06/2024,Tuesday,Tue,2,36,June,Jun,10,Module 6,2023-24,23/24,2023,2024,2023-24 Module 6,6
26/06/2024,Wednesday,Wed,3,36,June,Jun,10,Module 6,2023-24,23/24,2023,2024,2023-24 Module 6,6
27/06/2024,Thursday,Thu,4,36,June,Jun,10,Module 6,2023-24,23/24,2023,2024,2023-24 Module 6,6
28/06/2024,Friday,Fri,5,36,June,Jun,10,Module 6,2023-24,23/24,2023,2024,2023-24 Module 6,6
29/06/2024,Saturday,Sat,6,36,June,Jun,10,Module 6,2023-24,23/24,2023,2024,2023-24 Module 6,6
30/06/2024,Sunday,Sun,7,36,June,Jun,10,Module 6,2023-24,23/24,2023,2024,2023-24 Module 6,6
01/07/2024,Monday,Mon,1,37,July,Jul,11,Module 6,2023-24,23/24,2023,2024,2023-24 Module 6,6
02/07/2024,Tuesday,Tue,2,37,July,Jul,11,Module 6,2023-24,23/24,2023,2024,2023-24 Module 6,6
03/07/2024,Wednesday,Wed,3,37,July,Jul,11,Module 6,2023-24,23/24,2023,2024,2023-24 Module 6,6
04/07/2024,Thursday,Thu,4,37,July,Jul,11,Module 6,2023-24,23/24,2023,2024,2023-24 Module 6,6
05/07/2024,Friday,Fri,5,37,July,Jul,11,Module 6,2023-24,23/24,2023,2024,2023-24 Module 6,6
06/07/2024,Saturday,Sat,6,37,July,Jul,11,Module 6,2023-24,23/24,2023,2024,2023-24 Module 6,6
07/07/2024,Sunday,Sun,7,37,July,Jul,11,Module 6,2023-24,23/24,2023,2024,2023-24 Module 6,6
08/07/2024,Monday,Mon,1,38,July,Jul,11,Module 6,2023-24,23/24,2023,2024,2023-24 Module 6,6
09/07/2024,Tuesday,Tue,2,38,July,Jul,11,Module 6,2023-24,23/24,2023,2024,2023-24 Module 6,6
10/07/2024,Wednesday,Wed,3,38,July,Jul,11,Module 6,2023-24,23/24,2023,2024,2023-24 Module 6,6
11/07/2024,Thursday,Thu,4,38,July,Jul,11,Module 6,2023-24,23/24,2023,2024,2023-24 Module 6,6
12/07/2024,Friday,Fri,5,38,July,Jul,11,Module 6,2023-24,23/24,2023,2024,2023-24 Module 6,6
13/07/2024,Saturday,Sat,6,38,July,Jul,11,Module 6,2023-24,23/24,2023,2024,2023-24 Module 6,6
14/07/2024,Sunday,Sun,7,38,July,Jul,11,Module 6,2023-24,23/24,2023,2024,2023-24 Module 6,6
15/07/2024,Monday,Mon,1,39,July,Jul,11,Module 6,2023-24,23/24,2023,2024,2023-24 Module 6,6
16/07/2024,Tuesday,Tue,2,39,July,Jul,11,Module 6,2023-24,23/24,2023,2024,2023-24 Module 6,6
17/07/2024,Wednesday,Wed,3,39,July,Jul,11,Module 6,2023-24,23/24,2023,2024,2023-24 Module 6,6
18/07/2024,Thursday,Thu,4,39,July,Jul,11,Module 6,2023-24,23/24,2023,2024,2023-24 Module 6,6
19/07/2024,Friday,Fri,5,39,July,Jul,11,Module 6,2023-24,23/24,2023,2024,2023-24 Module 6,6
20/07/2024,Saturday,Sat,6,39,July,Jul,11,Module 6,2023-24,23/24,2023,2024,2023-24 Module 6,6
21/07/2024,Sunday,Sun,7,39,July,Jul,11,Module 6,2023-24,23/24,2023,2024,2023-24 Module 6,6
22/07/2024,Monday,Mon,1,0,July,Jul,11,Module 6,2023-24,0,2023,0,2023-24 Module 6,6
23/07/2024,Tuesday,Tue,2,0,July,Jul,11,Module 6,2023-24,0,2023,0,2023-24 Module 6,6
24/07/2024,Wednesday,Wed,3,0,July,Jul,11,Module 6,2023-24,0,2023,0,2023-24 Module 6,6
25/07/2024,Thursday,Thu,4,0,July,Jul,11,Module 6,2023-24,0,2023,0,2023-24 Module 6,6
26/07/2024,Friday,Fri,5,0,July,Jul,11,Module 6,2023-24,0,2023,0,2023-24 Module 6,6
27/07/2024,Saturday,Sat,6,0,July,Jul,11,Module 6,2023-24,0,2023,0,2023-24 Module 6,6
28/07/2024,Sunday,Sun,7,0,July,Jul,11,Module 6,2023-24,0,2023,0,2023-24 Module 6,6
29/07/2024,Monday,Mon,1,0,July,Jul,11,Module 6,2023-24,0,2023,0,2023-24 Module 6,6
30/07/2024,Tuesday,Tue,2,0,July,Jul,11,Module 6,2023-24,0,2023,0,2023-24 Module 6,6
31/07/2024,Wednesday,Wed,3,0,July,Jul,11,Module 6,2023-24,0,2023,0,2023-24 Module 6,6
01/08/2024,Thursday,Thu,4,1,August,Aug,0,Module 6,2023-24,0,2023,0,2023-24 Module 6,6
02/08/2024,Friday,Fri,5,1,August,Aug,0,Module 6,2023-24,0,2023,0,2023-24 Module 6,6
03/08/2024,Saturday,Sat,6,1,August,Aug,0,Module 6,2023-24,0,2023,0,2023-24 Module 6,6
04/08/2024,Sunday,Sun,7,1,August,Aug,0,Module 6,2023-24,0,2023,0,2023-24 Module 6,6
05/08/2024,Monday,Mon,1,1,August,Aug,0,Module 6,2023-24,0,2023,0,2023-24 Module 6,6
06/08/2024,Tuesday,Tue,2,1,August,Aug,0,Module 6,2023-24,0,2023,0,2023-24 Module 6,6
07/08/2024,Wednesday,Wed,3,1,August,Aug,0,Module 6,2023-24,0,2023,0,2023-24 Module 6,6
08/08/2024,Thursday,Thu,4,1,August,Aug,0,Module 6,2023-24,0,2023,0,2023-24 Module 6,6
09/08/2024,Friday,Fri,5,1,August,Aug,0,Module 6,2023-24,0,2023,0,2023-24 Module 6,6
10/08/2024,Saturday,Sat,6,1,August,Aug,0,Module 6,2023-24,0,2023,0,2023-24 Module 6,6
11/08/2024,Sunday,Sun,7,1,August,Aug,0,Module 6,2023-24,0,2023,0,2023-24 Module 6,6
12/08/2024,Monday,Mon,1,1,August,Aug,0,Module 6,2023-24,0,2023,0,2023-24 Module 6,6
13/08/2024,Tuesday,Tue,2,1,August,Aug,0,Module 6,2023-24,0,2023,0,2023-24 Module 6,6
14/08/2024,Wednesday,Wed,3,1,August,Aug,0,Module 6,2023-24,0,2023,0,2023-24 Module 6,6
15/08/2024,Thursday,Thu,4,1,August,Aug,0,Module 6,2023-24,0,2023,0,2023-24 Module 6,6
16/08/2024,Friday,Fri,5,1,August,Aug,0,Module 6,2023-24,0,2023,0,2023-24 Module 6,6
17/08/2024,Saturday,Sat,6,1,August,Aug,0,Module 6,2023-24,0,2023,0,2023-24 Module 6,6
18/08/2024,Sunday,Sun,7,1,August,Aug,0,Module 6,2023-24,0,2023,0,2023-24 Module 6,6
19/08/2024,Monday,Mon,1,1,August,Aug,0,Module 6,2023-24,0,2023,0,2023-24 Module 6,6
20/08/2024,Tuesday,Tue,2,1,August,Aug,0,Module 6,2023-24,0,2023,0,2023-24 Module 6,6
21/08/2024,Wednesday,Wed,3,1,August,Aug,0,Module 6,2023-24,0,2023,0,2023-24 Module 6,6
22/08/2024,Thursday,Thu,4,1,August,Aug,0,Module 6,2023-24,0,2023,0,2023-24 Module 6,6
23/08/2024,Friday,Fri,5,1,August,Aug,0,Module 6,2023-24,0,2023,0,2023-24 Module 6,6
24/08/2024,Saturday,Sat,6,1,August,Aug,0,Module 6,2023-24,0,2023,0,2023-24 Module 6,6
25/08/2024,Sunday,Sun,7,1,August,Aug,0,Module 6,2023-24,0,2023,0,2023-24 Module 6,6
26/08/2024,Monday,Mon,1,1,August,Aug,0,Module 6,2023-24,0,2023,0,2023-24 Module 6,6
27/08/2024,Tuesday,Tue,2,1,August,Aug,0,Module 6,2023-24,0,2023,0,2023-24 Module 6,6
28/08/2024,Wednesday,Wed,3,1,August,Aug,0,Module 6,2023-24,0,2023,0,2023-24 Module 6,6
29/08/2024,Thursday,Thu,4,1,August,Aug,0,Module 6,2023-24,0,2023,0,2023-24 Module 6,6
30/08/2024,Friday,Fri,5,1,August,Aug,0,Module 6,2023-24,0,2023,0,2023-24 Module 6,6
31/08/2024,Saturday,Sat,6,1,August,Aug,0,Module 6,2023-24,0,2023,0,2023-24 Module 6,6
01/09/2024,Sunday,Sun,7,0,September,Sep,1,Module 6,2023-24,0,2023,0,2023-24 Module 6,6
02/09/2024,Monday,Mon,1,40,September,Sep,1,Module 1,2024-25,24/25,2024,2025,2024-25 Module 1,1
03/09/2024,Tuesday,Tue,2,40,September,Sep,1,Module 1,2024-25,24/25,2024,2025,2024-25 Module 1,1
04/09/2024,Wednesday,Wed,3,40,September,Sep,1,Module 1,2024-25,24/25,2024,2025,2024-25 Module 1,1
05/09/2024,Thursday,Thu,4,40,September,Sep,1,Module 1,2024-25,24/25,2024,2025,2024-25 Module 1,1
06/09/2024,Friday,Fri,5,40,September,Sep,1,Module 1,2024-25,24/25,2024,2025,2024-25 Module 1,1
07/09/2024,Saturday,Sat,6,40,September,Sep,1,Module 1,2024-25,24/25,2024,2025,2024-25 Module 1,1
08/09/2024,Sunday,Sun,7,40,September,Sep,1,Module 1,2024-25,24/25,2024,2025,2024-25 Module 1,1
09/09/2024,Monday,Mon,1,41,September,Sep,1,Module 1,2024-25,24/25,2024,2025,2024-25 Module 1,1
10/09/2024,Tuesday,Tue,2,41,September,Sep,1,Module 1,2024-25,24/25,2024,2025,2024-25 Module 1,1
11/09/2024,Wednesday,Wed,3,41,September,Sep,1,Module 1,2024-25,24/25,2024,2025,2024-25 Module 1,1
12/09/2024,Thursday,Thu,4,41,September,Sep,1,Module 1,2024-25,24/25,2024,2025,2024-25 Module 1,1
13/09/2024,Friday,Fri,5,41,September,Sep,1,Module 1,2024-25,24/25,2024,2025,2024-25 Module 1,1
14/09/2024,Saturday,Sat,6,41,September,Sep,1,Module 1,2024-25,24/25,2024,2025,2024-25 Module 1,1
15/09/2024,Sunday,Sun,7,41,September,Sep,1,Module 1,2024-25,24/25,2024,2025,2024-25 Module 1,1
16/09/2024,Monday,Mon,1,42,September,Sep,1,Module 1,2024-25,24/25,2024,2025,2024-25 Module 1,1
17/09/2024,Tuesday,Tue,2,42,September,Sep,1,Module 1,2024-25,24/25,2024,2025,2024-25 Module 1,1
18/09/2024,Wednesday,Wed,3,42,September,Sep,1,Module 1,2024-25,24/25,2024,2025,2024-25 Module 1,1
19/09/2024,Thursday,Thu,4,42,September,Sep,1,Module 1,2024-25,24/25,2024,2025,2024-25 Module 1,1
20/09/2024,Friday,Fri,5,42,September,Sep,1,Module 1,2024-25,24/25,2024,2025,2024-25 Module 1,1
21/09/2024,Saturday,Sat,6,42,September,Sep,1,Module 1,2024-25,24/25,2024,2025,2024-25 Module 1,1
22/09/2024,Sunday,Sun,7,42,September,Sep,1,Module 1,2024-25,24/25,2024,2025,2024-25 Module 1,1
23/09/2024,Monday,Mon,1,43,September,Sep,1,Module 1,2024-25,24/25,2024,2025,2024-25 Module 1,1
24/09/2024,Tuesday,Tue,2,43,September,Sep,1,Module 1,2024-25,24/25,2024,2025,2024-25 Module 1,1
